#
#
 113   1  1  -0.564  -0.461
 114   1  1  -0.536  -0.419
 115   1  1  -0.414  -0.299
 116   1  1  -0.326  -0.173
 117   1  1  -0.273  -0.117
 118   1  1  -0.259  -0.098
 119   1  1  -0.252  -0.093
 120   1  1  -0.239  -0.049
 121   1  1   0.040   0.202
 122   1  1   0.123   0.322
 123   1  1   0.171   0.403
 124   1  1   0.207   0.420
 125   1  1   0.244   0.435
 126   1  1   0.281   0.547
 127   1  1   0.322   0.587
 128   1  1   0.334   0.564
 129   1  1   0.340   0.589
 130   1  1   0.385   0.645
 131   1  1   0.402   0.641
 132   1  1   0.535   0.738
 133   1  1   0.641   0.886
 134   1  1   0.747   0.966
 135   1  1   0.792   1.025
 136   1  1   0.846   1.086
 137   1  1   0.864   1.105
 138   1  1   0.949   1.180
 139   1  1   1.190   1.463
 140   1  1   1.210   1.509
 141   1  1   1.285   1.553
 142   1  1   1.307   1.588
 143   1  1   1.408   2.405
 144   1  1   1.449   2.106
 145   1  1   1.505   2.421
 146   1  1   1.527   1.837
 147   1  1   1.578   1.895
 148   1  1   1.613   1.894
 149   1  1   1.644   1.951
 150   1  1   1.678   1.959
 151   1  1   1.721   1.985
 152   1  1   1.767   2.059
 153   1  1   1.775   2.033
 154   1  1   1.803   2.062
 155   1  1   1.830   2.321
 156   1  1   1.981   2.867
 157   1  1   2.028   2.323
 158   1  1   2.054   2.373
 159   1  1   2.083   2.530
 160   1  1   2.112   2.536
 161   1  1   2.125   2.430
 162   1  1   2.145   2.484
 163   1  1   2.160   2.556
 164   1  1   2.192   2.766
 165   1  1   2.435   2.725
 166   1  1   2.557   2.837
 167   1  1   2.592   2.893
 168   1  1   2.685   2.935
 169   1  1   2.720   3.062
 170   1  1   2.733   3.083
 171   1  1   2.738   3.086
 172   1  1   2.762   3.114
 173   1  1   2.888   3.194
 174   1  1   2.952   3.223
 175   1  1   3.080   3.406
 176   1  1   3.088   3.393
 177   1  1   3.122   3.454
 178   1  1   3.144   3.486
 179   1  1   3.162   3.480
 180   1  1   3.166   3.498
