  98  94  94   real     -0.008   0.012  -0.013  -0.010  -0.014
  98  94  94   imag      0.000   0.000   0.000   0.000   0.000
  99  94  94   real      1.388  -0.121  -0.100   1.167   1.104
  99  94  94   imag      0.000   0.000   0.000   0.000   0.000
 100  94  94   real     -0.065   0.007  -0.002  -0.059  -0.060
 100  94  94   imag      0.000   0.000   0.000   0.000   0.000
 101  94  94   real     -0.185   0.031   0.017  -0.137  -0.126
 101  94  94   imag      0.001   0.000   0.000   0.001   0.001
 102  94  94   real      0.013   0.004  -0.002   0.015   0.015
 102  94  94   imag      0.000   0.000   0.000   0.000   0.000
 103  94  94   real      0.075  -0.012  -0.003   0.060   0.058
 103  94  94   imag      0.000   0.000   0.000   0.000   0.000
 104  94  94   real     -0.013   0.007   0.000  -0.007  -0.007
 104  94  94   imag      0.000   0.000   0.000   0.000   0.000
 105  94  94   real      0.013   0.001  -0.012   0.002  -0.003
 105  94  94   imag      0.000   0.000   0.000   0.000   0.000
 106  94  94   real     -0.196   0.028   0.002  -0.167  -0.163
 106  94  94   imag      0.000   0.000   0.000   0.000   0.000
 107  94  94   real     -0.379   0.053   0.010  -0.316  -0.307
 107  94  94   imag      0.000   0.000   0.000   0.000   0.000
 108  94  94   real     -0.018   0.002  -0.001  -0.018  -0.019
 108  94  94   imag      0.000   0.000   0.000   0.000   0.000
 109  94  94   real      0.006   0.002  -0.006   0.002   0.001
 109  94  94   imag      0.000   0.000   0.000   0.000   0.000
 110  94  94   real      0.130  -0.014  -0.011   0.105   0.104
 110  94  94   imag      0.000   0.000   0.000   0.000   0.000
 111  94  94   real      0.088  -0.028   0.013   0.074   0.078
 111  94  94   imag      0.000   0.000   0.000   0.000   0.000
 112  94  94   real     -0.037   0.001   0.009  -0.026  -0.025
 112  94  94   imag      0.000   0.000   0.000   0.000   0.000
 113  94  94   real      0.238  -0.049  -0.014   0.175   0.168
 113  94  94   imag      0.000   0.000   0.000   0.000   0.000
 114  94  94   real      0.474  -0.084  -0.025   0.365   0.350
 114  94  94   imag      0.000   0.000   0.000   0.000   0.000
 115  94  94   real      0.301  -0.055  -0.018   0.228   0.223
 115  94  94   imag      0.000   0.000   0.000   0.000   0.000
 116  94  94   real      0.085   0.014  -0.017   0.083   0.086
 116  94  94   imag      0.000   0.000   0.000   0.000   0.000
 117  94  94   real      0.001  -0.010   0.003  -0.007  -0.011
 117  94  94   imag      0.000   0.000   0.000   0.000   0.000
 118  94  94   real      0.024  -0.001   0.001   0.023   0.026
 118  94  94   imag      0.000   0.000   0.000   0.000   0.000
 119  94  94   real      0.165  -0.051   0.000   0.114   0.109
 119  94  94   imag      0.000   0.000   0.000   0.000   0.000
 120  94  94   real     -0.322   0.047   0.010  -0.265  -0.267
 120  94  94   imag      0.000   0.000   0.000   0.000   0.000
 121  94  94   real     -0.202   0.065   0.005  -0.132  -0.125
 121  94  94   imag      0.000   0.000   0.000   0.000   0.000
 122  94  94   real     -0.114   0.034  -0.005  -0.085  -0.084
 122  94  94   imag      0.000   0.000   0.000   0.000   0.000
 123  94  94   real      0.130  -0.036  -0.004   0.090   0.088
 123  94  94   imag      0.000   0.000   0.000   0.000   0.000
 124  94  94   real     -0.045   0.016   0.003  -0.026  -0.024
 124  94  94   imag      0.000   0.000   0.000   0.000   0.000
 125  94  94   real     -0.102   0.009   0.013  -0.080  -0.078
 125  94  94   imag      0.000   0.000   0.000   0.000   0.000
 126  94  94   real      0.026  -0.003  -0.008   0.015   0.013
 126  94  94   imag      0.000   0.000   0.000   0.000   0.000
 127  94  94   real     -0.077   0.024  -0.003  -0.055  -0.054
 127  94  94   imag      0.000   0.000   0.000   0.000   0.000
 128  94  94   real     -0.046   0.004   0.007  -0.035  -0.034
 128  94  94   imag      0.000   0.000   0.000   0.000   0.000
 129  94  94   real      0.070  -0.020   0.002   0.052   0.051
 129  94  94   imag      0.000   0.000   0.000   0.000   0.000
 130  94  94   real      0.165  -0.076   0.016   0.106   0.107
 130  94  94   imag      0.000   0.000   0.000   0.000   0.000
 131  94  94   real     -0.032  -0.002   0.008  -0.027  -0.023
 131  94  94   imag      0.000   0.000   0.000   0.000   0.000
 132  94  94   real      0.017  -0.004   0.004   0.016   0.025
 132  94  94   imag      0.000   0.000   0.000   0.000   0.000
 133  94  94   real      0.361  -0.079  -0.032   0.249   0.245
 133  94  94   imag      0.000   0.000   0.000   0.000   0.000
 134  94  94   real      0.137  -0.030  -0.008   0.099   0.100
 134  94  94   imag      0.000   0.000   0.000   0.000   0.000
 135  94  94   real      0.259  -0.062  -0.013   0.184   0.184
 135  94  94   imag      0.000   0.000   0.000   0.000   0.000
 136  94  94   real      0.002   0.005  -0.007   0.000  -0.001
 136  94  94   imag      0.000   0.000   0.000   0.000   0.000
 137  94  94   real     -0.002   0.014  -0.015  -0.003  -0.007
 137  94  94   imag      0.000   0.000   0.000   0.000   0.000
 138  94  94   real      0.076  -0.010  -0.014   0.051   0.048
 138  94  94   imag      0.000   0.000   0.000   0.000   0.000
 139  94  94   real     -0.169   0.045   0.024  -0.100  -0.091
 139  94  94   imag      0.000   0.000   0.000   0.000   0.000
 140  94  94   real     -0.069   0.013   0.018  -0.039  -0.034
 140  94  94   imag      0.000   0.000   0.000   0.000   0.000
 141  94  94   real     -0.011  -0.019   0.016  -0.014  -0.008
 141  94  94   imag      0.000   0.000   0.000   0.000   0.000
 142  94  94   real      0.008  -0.005   0.000   0.003   0.003
 142  94  94   imag      0.000   0.000   0.000   0.000   0.000
 143  94  94   real      0.171  -0.064   0.000   0.107   0.105
 143  94  94   imag      0.000   0.000   0.000   0.000   0.000
 144  94  94   real      0.208  -0.071  -0.022   0.115   0.106
 144  94  94   imag      0.000   0.000   0.000   0.000   0.000
